Company Name,Street Address,Address Locality,Address Region,Postal Code,Telephone
Dickson Trucking,2363 Downs Chapel Rd,Clayton,DE,19938,302-653-1139
Dagsboro Auto & Cycle LLC,Rd 1 Box 154 B,Dagsboro,DE,19939,302-732-3300
Cast Trans,6832 Cannon Rd,Bridgeville,DE,19933,302-628-3024
Hicks Trucking,Rt 6 Box 115,Georgetown,DE,19947,302-856-7832
Unity Transport,108 West Edinburgh Drive,New Castle,DE,19720,302-395-9393
"24-7 Medical Transportation Service, Inc.",423 N Broom Street Suite #1,Wilmington,DE,19805,302-655-3891
Cairo Auto Recycling,1991 Deep Grass Lane,Greenwood,DE,19950,302-398-9436
C & C Transport,443 Buck Jersey Rd,Bear,DE,19701,302-832-3149
All Season Transport,3422 Old Capitol Trail #101,Wilmington,DE,19808,302-999-9388
R E Deliveries,698 Blackbird Forrest Rd,Smyrna,DE,19977,302-659-0425
Flash Transport,23026 Pine Ridge Drive,Milton,DE,19968,302-684-0626
Dst Transport,5 Jil Hall Engish Village,Newark,DE,19711,302-420-1868
B Farms,76 Clark Street,Harrington,DE,19952,302-398-8440
Muni Transportation,1462 N Little Creek Road,Dover,DE,19901,302-674-3200
Epoca Technologies,43 Dickens Road,Claymont,DE,19703,302-218-3576
Muncey Trucking,8791 Clogg Drive West,Lincoln,DE,19960,302-430-0895
Merritt Trucking,Rr3 Box W-3 Fireman's Rd,Millsboro,DE,19966,302-238-0909
T & M Trucking Company,4174 Burrsville Road,Harrington,DE,19952,302-398-9365
Cano's Trucking,66 Monrovia Avenue,Smyrna,DE,19977,302-256-8651
"Scotty's Trucking, Inc.",11667 Park Drive,Seaford,DE,19973,302-629-5156
G&m Express,200 Sussex Street,Seaford,DE,19973,302-629-7589
Lewis Trucking,11595 Sussex Hwy,Greenwood,DE,19950,302-349-9068
Croswell Transport,12783 Whitesville Rd,Delmar,DE,19940,410-835-2444
Figan Trucking,1 Cozy Court,Harrington,DE,19952,302-398-8799
Bell's Shuttle Service,2308 West 2nd Street,Wilmington,DE,19805,302-658-0299
Hard Rock Hauling,23 W Saxony Dr,New Castle,DE,19720,302-326-0849
Delmarva Bobcat & Excavation Service,Rd 1 Box 37 D,Dagsboro,DE,19939,302-732-9622
Vitos Hauling And More,28240 Harmony Cemetary Road,Millsboro,DE,19966,302-945-6910
Ultraclean Technology,31 Southgate Blvd,New Castle,DE,19720,302-326-1404
Kenneth H Hudson Jr Trucking,Rd 2 Box 16 A,Clarksville,DE,19970,302-539-6131
Pusey's Repair Service,28361 Seaford Road,Laurel,DE,19956,302-875-9368
C Perry Transport,805 Perkins Street,Seaford,DE,19973,443-614-4256
Alvin B Smith Trucking,391 Greg Ln,Frederica,DE,19946,302-335-4134
G & G Trucking,R R 1 Box 93b,Dagsboro,DE,19939,302-732-1114
R C J Trucking,Box 551,Frankford,DE,19945,302-245-6630
T & T Transport,Route 2 Box 10,Selbyville,DE,19975,302-436-5930
Adkins Trucking,19029 Line Church Rd,Delmar,DE,19940,302-238-7735
K E C Trucking,21054 Mayhew Drive,Lincoln,DE,19960,302-430-0627
Waples Trucking,12405 North Old State Road,Ellendale,DE,19941,302-424-1834
Johnson's Bus Service,11934 Evans Dr,Bridgeville,DE,19933,N/A
James & Donna Irwin Trucking,208 East High Street,Felton,DE,19943,302-284-1099
Morgan Trucking Co,5 Lantern Lane,Selbyville,DE,19975,302-436-1620
J&c Henderson Trucking,3680 Tub Mill Pond Road,Milford,DE,19963,302-335-3662
Corporation,17 Salem Village Square,Newark,DE,19713,N/A
Thompson And Son Hauling,48 W Minglewood Drv,Middletown,DE,19709,302-376-5106
Ace Transport Services,N Dupont St,Wilmington,DE,19805,302-658-1328
Foxwell Transport,28256 Beaver Dam Branch Rd,Laurel,DE,19956,302-875-3681
Stern Transport,15 Cozey Court,Harrington,DE,19952,516-376-7950
"Calhouns Trucking, Inc.",6158 Milford-harrington Hwy,Harrington,DE,19952,302-398-0350
P&r Trucking Company,1205 North Locust Street,Wilmington,DE,19802,302-276-2281
E D S Express,2114 Gun & Rod Club Rd,Houston,DE,19954,302-398-3668
D&r Trucking,24657 Hollis Road,Georgetown,DE,19947,302-856-1704
J Tankard & Son Transport,Lot 10 Prince Georges Drive Prince Georges Acres,Dagsboro,DE,19939,302-732-3174
Payton Appliance Distribution,12527 Wood Bridge Rd,Greenwood,DE,19950,302-349-5579
"K & B Auto, Inc.",36942 Bi-state Blvd,Delmar,DE,19940,302-846-0111
Robert Mcclure Trucking,204 Hardwood Court,Townsend,DE,19734,302-378-4711
Deborah Gagnon Trucking,6 Lovelace Avenue,New Castle,DE,19720,302-777-5974
D C Wallace Transport,527 South Carter Road,Smyrna,DE,19977,302-632-6961
Jackson's Trucking,23265 Huff Road,Milton,DE,19968,302-684-0319
"Southern Diesel Transportation Services, Inc.",2316 Baynard Blvd,Wilmington,DE,19802,410-266-5022
"Capital Engineering Services, Inc.",101 Weston Drive Unit 3,Dover,DE,19901,302-678-3550
Diesel Smoke Trucking,207 Willow Street,Ellendale,DE,19941,302-381-2239
Rowe Transport,Rd 3 Box 321,Seaford,DE,19973,302-628-1314
Robert Rhodes Used Cars & Trucks,38518 Dupont Blvd,Selbyville,DE,19975,302-436-8804
Gibson Trucking,745 River Road,Dover,DE,19901,302-736-0352
"B's Shuttle Service, Inc.",1309 North Tatnall Street,Wilmington,DE,19801,302-656-1817
Harris Services,724 Vandever Ave,Wilmington,DE,19802,302-652-6596
"Star Building Services, Inc.",34-5 Blevins Drive,New Castle,DE,19720,302-324-1600
Raw Hauling,Oakgrove Road,Seaford,DE,19973,302-628-9963
Cci,426 S State St,Dover,DE,19901,410-479-1591
Sussex Crane Service,Rd #1 Box 330,Seaford,DE,19973,302-628-3040
L G Keim Trucking,Rr 5 Box 149ab,Laurel,DE,19956,302-875-4183
R L Hinkle Trucking,73 Upland Ave,Dover,DE,19901,302-736-1216
R & D Trucking,234 Monarch Circle,Dover,DE,19901,302-678-2370
Keller Trucking,4036 Andrews Lake Rd,Frederica,DE,19946,302-335-0355
Kling Transport Services,839 N Waterford Lane,Wilmington,DE,19808,302-239-7285
"Ocean Service, Inc.",Box 118e Sound Church Rd,Selbyville,DE,19975,302-436-1661
Ipi,4 Mill Park Court,Newark,DE,19713,302-366-8992
Real Deal Auto Sales,30941 Sussex Hwy,Laurel,DE,19956,302-875-1922
Roberts Trucking,1025 S Gerald Dr,Newark,DE,19713,302-453-0475
Brodie Trucking,467 Halltown Rd,Marydel,DE,19964,302-492-1110
Hall's We Clean Service,16332 Sarah St,Milford,DE,19963,302-422-7787
Red Mill Automotive,5 - D Mill Park Ct,Newark,DE,19713,302-292-2558
T A D Trucking,Rt 1 Box 457,Bridgeville,DE,19933,302-629-6940
Dts Package Delivery & Dts National Transport,1715 Dixie Line Road,Newark,DE,19702,302-455-1037
Pacific Express,21984 Westwood Road,Millsboro,DE,19966,302-238-7846
Barnett Trucking,205 W Skeet Circle,Bear,DE,19701,302-832-1567
L Bailey Hauling,1001 White Oak Road #k12,Dover,DE,19901,302-678-9069
"Action Coffee, Inc.",1699 South Dupont Pkwy Business Center,St Georges,DE,19733,302-292-2242
Proud To Serve Auto Trans,Rt 4 Box 115,Millsboro,DE,19966,302-945-1765
Windfall Enterprises,117 West Main St,Middletown,DE,19709,410-943-8702
J&e Services,2410 Belford Dr,Wilmington,DE,19808,302-998-8351
J P Trucking,Lot 106 Sardy Dr Oakorchad W,Millsboro,DE,19966,302-945-5569
Mcghee's Transportation Company,104 Holmes St,Dover,DE,19901,302-734-1034
Ralph's Dump Trucks,Rd 2 Box 85m,Bridgeville,DE,19933,302-337-0358
Rayne's Transport,Rt 1 Box 321b,Selbyville,DE,19975,302-436-9367
Howard Finney Trucking,270 Rustic Lane,Dover,DE,19901,302-363-4748
J O S Trucking,Rr#4 Box 247,Felton,DE,19943,302-284-9703
E C Hill Transport,36188 Columbia Rd,Delmar,DE,19940,302-846-2381
Holland's Trucking,2250 Jami Ave,Laurel,DE,19956,302-875-0813
Williams Trucking,151 Northwood Drive,Smyrna,DE,19977,302-653-1174
Kerry Birney Trucking,1443 Westville Road,Marydel,DE,19964,302-492-1435
Nagy Trucking,314 Rustic Lane,Dover,DE,19901,N/A
General Hauling,40 Old Farm Road,Newark,DE,19711,302-239-5247
Sturgill Transport,Rd 2 Box 245-a,Lincoln,DE,19960,302-422-0105
Sink's Bus Service,12589 Concord Rd,Seaford,DE,19973,302-628-0173
Mcgee Trucking,335 Pingy Neck Rd,Dagsboro,DE,19939,302-732-9072
"Barnes Express Transit Systems, Inc.",204 Pilgrim Rd,New Castle,DE,19720,302-655-7779
Christiana Care Visiting Nurse Association Home Medical Equipment,210 Executive Drive Suite 7,Newark,DE,19702,302-425-2920
J L Bowen Trucking,Rd 8 Box 75,Millsboro,DE,19966,302-945-8346
L & S Trucking,311 Cobble Creek Curve,Newark,DE,19702,302-456-0624
C A R S,432 Wilson Hwy,Millsboro,DE,19966,302-934-1793
F&s Trucking,18 South St,Camden,DE,19934,302-697-7283
Apache Express,Rt 5 Box 1 F,Harbeson,DE,19951,302-684-4862
Coopers Trucking,43 Sussex Lane,Frederica,DE,19946,302-335-1101
Tk Trucking,605 E 22 St,Wilmington,DE,19802,302-656-5478
A C Trucking,Third St Lot 25,Frederica,DE,19946,302-335-4269
W D S Trucking,Old Sailor Rd 3 Rd,Laurel,DE,19956,302-875-5388
Rj Hathaway Trucking,500 North Dual Hwy Box 491,Seaford,DE,19973,302-628-9405
C R Roberts Trucking,7585 Bay Rd,Frederica,DE,19946,302-242-0507
Collier's Trucking Co,2152 Bay Rd,Milford,DE,19963,N/A
Thompson And Son Hauling,204 Grinding Wheel Drive,Dover,DE,19901,302-734-3698
Bajdo Trucking,74 Mckinley Circle,Magnolia,DE,19962,302-335-0851
Brooke Trucking,68 Cherry Ln,Magnolia,DE,19962,N/A
"K & J Trucking, Inc.",3878 Savannah Rd,Dover,DE,19901,302-678-0850
R & R Transportation,Pob 159,Cheswold,DE,19936,302-735-4536
Capital Freight,1521 Concord Pike Ste 301,Wilmington,DE,19803,888-323-8388
K & A Trucking,1961 Drapers Corner Rd,Harrington,DE,19952,302-398-0656
G & S Trucking,20009 Wilking Rd,Lewes,DE,19958,302-945-0358
Delmarva Transporters,24 Edgewater Dr,Magnolia,DE,19962,302-697-3152
One Accord Trucking,14452 South Old State Rd,Ellendale,DE,19941,302-856-7020
J Doucette Enterprises Trucking Co,310 Joan Drive,Bear,DE,19701,302-834-7212
S & L Transport,348 N School Lane,Smyrna,DE,19977,302-653-6546
Prado Auto Transport,303 Blue Heron Ct,Middletown,DE,19709,302-325-0112
C & W Trucking,3553 Seven Hickories Road,Dover,DE,19904,302-674-3528
A M F Trucking,28 Green Ridge Rd,Newark,DE,19711,302-737-1531
Mulholland Trucking,23 Gail Road,New Castle,DE,19720,484-266-8847
Bush Trucking,Lot 5 Owens Acres,Greenwood,DE,19950,302-349-4325
Tom Jennettes Stump Grinding Services,Rt 2 Box 154,Seaford,DE,19973,302-629-5448
Henlopen Motor Freight,14813 South Union Church Road,Ellendale,DE,19941,302-542-0112
Jones Hauling,729 Grantham Ln,New Castle,DE,19720,302-326-1019
New Castle Shuttle And Taxi Service,38 Stevens Avenue,New Castle,DE,19720,302-326-1855
Jvr Trucking,3340 Wrangle Hill Road,Bear,DE,19701,302-832-7274
Tri-county Trucking,1105 Millington Road,Clayton,DE,19938,302-653-7847
Mark's Auto Care,Rt 6 Box 58 C,Millsboro,DE,19966,302-947-1598
Camelback Moving & Storage,1212 Arundel Dr,Wilmington,DE,19808,302-777-3818
R & A Trucking Co,21745 Saw Mill Rd,Milton,DE,19968,302-684-1769
Matt's Auto Care,1 Martin Street,Rehoboth Beach,DE,19971,302-226-2407
Duke Durham Transport,110 Shaws Corner Rd,Dover,DE,19904,302-736-3895
Johnston Trucking,Rr 7 Box 128,Lewes,DE,19958,302-947-0672
Leon Lofland Jr Trucking,4813 Baker Road,Bridgeville,DE,19933,302-628-1578
"Curtis Trucking, Inc.",22081 Pine Haven Rd,Lincoln,DE,19960,302-422-7802
Clark Services,109 J & M Drive,New Castle,DE,19720,302-834-0556
Deshields Trucking,35069 Horsey Church Road,Delmar,DE,19940,302-875-2489
S & S Transportation,3488 Judith Rd,Dover,DE,19904,302-492-8636
Wright's Trucking,4609 Gun & Rod Club Rd,Houston,DE,19954,302-422-9353
Horseys Transportation,36694 Bethesda Road,Millsboro,DE,19966,302-934-9714
Stauffer Trucking,Rr 1 Box 417,Bridgeville,DE,19933,302-337-0633
Walter C Benton Jr Trucking,17977 Iron Mine Rd,Felton,DE,19943,302-284-0753
D & J Transportation,1611 Afton Dr,Wilmington,DE,19810,302-475-2801
Moxley Trucking,6 Brookhill Drive,Newark,DE,19702,302-894-0574
Jsa Trucking,502 Center St,Harrington,DE,19952,302-398-3543
J & F Express,808 Poplar St,Milford,DE,19963,302-422-4709
Wing Transport,10 William Ave,Ocean View,DE,19970,302-537-2237
"C Johnson Trucking, Inc.",Rt 1 Box 278,Delmar,DE,19940,302-288-4041
Payne Trucking,13 Bett's Ave,New Castle,DE,19720,302-328-0223
E L C Trucking,1311 Hickman Rd,Greenwood,DE,19950,302-349-0979
Revels Hauling,Rd 437 A Box 241 H,Laurel,DE,19956,302-875-0522
